"","ID","CAMPAIGN","ENVIRON_COMPARTMENT","ENVIRON_COMPARTMENT_SUB","SITE_CODE","SAMPLE_DATE","SAMPLE_MATRIX","SAMPLE_SPECIES","SAMPLE_SPECIES_LIFESTAGE","SAMPLE_TISSUE","SAMPLE_REMARK","SAMPLING_METHOD","SAMPLING_DEPTH_VALUE","SAMPLING_DEPTH_UNIT","SAMPLING_REMARK","SAMPLING_PROTOCOL_ID","SUBSAMPLE","SAMPLE_ID_ORG","FRACTION","FRACTION_PROTOCOL_ID","EXTRACTION_METHOD","EXTRACTION_PROTOCOL_ID","ANALYTICAL_METHOD","ANALYTICAL_PROTOCOL_ID","DATA_TYPE","MEASURED_CATEGORY","MEASURED_TYPE","STRESSOR_NAME","CAS_RN","MEASURED_FLAG","MEASURED_VALUE","MEASURED_UNIT","LOQ_VALUE","LOQ_UNIT","LOD_VALUE","LOD_UNIT","MEASURED_REFERENCE_ID","ORGANISATION","ENTERED_BY.x","ENTERED_DATE.x","COMMENTS.x","YEAR","MONTH","SEASON","LOG_MEASURED_VALUE","SITE_NAME","SITE_GEOGRAPHIC_FEATURE","SITE_GEOGRAPHIC_FEATURE_ID","SITE_GEOGRAPHIC_FEATURE_SUB","SITE_GEOGRAPHIC_FEATURE_SUB_ID","COUNTRY","AREA","LATITUDE","LONGITUDE","COORDINATE_SYSTEM","ALTITUDE_VALUE","ALTITUDE_UNIT","ENTERED_BY.y","ENTERED_DATE.y","COMMENTS.y"
"173",71991,"Vm_ANNE","Aquatic","Marine/Salt Water","03.01-84514",2019-01-31,"Sediment","Not relevant","Not relevant","Not relevant","Not relevant","Point",NA,"m","Not relevant","NS-EN ISO 5667-19B",1,"Stasjonsverdi","Total",1,"Not relevant",1,"Not relevant","NS-EN ISO 17294-2","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,29,"mg/kg dw",NA,"mg/kg t.v.",NA,"mg/kg t.v.",1,"Åkerblå AS","UNKNOWN","2025-02-26","LOD/LOQ Missing",2019,1,"Winter",1.46239799789896,"Oksebaasen V","Coastal, fjord",6,"Water column, pelagic zone",4,"NO","NR",62.5302830795217,6.1732500924154,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"174",17205,"Vm_ANNE","Biota","Biota/Aquatic","01.30-41878",2012-09-28,"Biota","Mytilus edulis","Not relevant","Soft Body Part",NA,"Point",NA,"m",NA,"UKJENT",1,"223292","Total",1,"Not relevant",1,"Not relevant","NS-EN ISO 17294-2","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,1.39,"mg/kg ww",0.1,"mg/kg v.v.",0.03,"mg/kg v.v.",1,"NIVA","UNKNOWN","2025-02-26",NA,2012,9,"Fall",0.143014800254095,"Kristiansandsfjorden B1","Coastal, fjord",6,"Water column, pelagic zone",4,"NO","NR",58.1149796660467,7.96300377937606,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"175",58270,"Vm_ANNE","Aquatic","Freshwater","132-65175",2017-05-26,"Fresh water","Not relevant","Not relevant","Not relevant",NA,"Point",NA,"m",NA,"NS-ISO 5667-6:2014-1",1,"No information/not reported","Total",1,"Not relevant",1,"Not relevant","NS-EN ISO 17294-2:2016","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,1,NA,NA,"µg/l",NA,"µg/l",1,"NIVA","UNKNOWN","2025-02-26","LOD/LOQ Missing",2017,5,"Spring",0,"Bue-Nebb skytebane (Ref)","River, stream, canal",3,"Water column, pelagic zone",4,"NO","NR",63.6336081337897,9.86023690033462,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"176",59482,"Vm_ANNE","Aquatic","Marine/Salt Water","01.01-79074",2024-08-12,"Salt water","Not relevant","Not relevant","Not relevant","Not relevant","Point",2,"m","Not relevant","UKJENT",1,"439-2024-08120372","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,0.6,NA,NA,"µg/l",NA,"µg/l",1,"Eurofins Environment Testing Norway (Moss)","UNKNOWN","2025-02-26","LOD/LOQ Missing",2024,8,"Summer",-0.221848749616356,"Indre Drammensfjorden, Linnes","Coastal, fjord",6,"Water column, pelagic zone",4,"NO","NR",59.7454081948447,10.2831258785957,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"177",48284,"Vm_ANNE","Aquatic","Marine/Salt Water","01.01-58472",2011-04-07,"Sediment","Not relevant","Not relevant","Not relevant","Analysemet:EPA metoder (modifisert) 200.7 og 200.8 (ICP-SFMS)","Point",5,"m","Analysemet:EPA metoder (modifisert) 200.7 og 200.8 (ICP-SFMS)","NS-EN ISO 5667-19B",1,"No information/not reported","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,26.9,"mg/kg dw",6.4,"mg/kg t.v.",0,"mg/kg t.v.",1,"NGI","UNKNOWN","2025-02-26",NA,2011,4,"Spring",1.42975228000241,"Bjoervika E3a","Coastal, fjord",6,"Water column, pelagic zone",4,"NO","NR",59.9022615701802,10.74641626616,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"178",37897,"Vm_ANNE","Aquatic","Freshwater","164-44947",1985-03-12,"Fresh water","Not relevant","Not relevant","Not relevant",NA,"Point",63,"m",NA,"UKJENT",1,"No information/not reported","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,15.5,NA,NA,"µg/l",0.5,"µg/l",1,"NIVA","UNKNOWN","2025-02-26",NA,1985,3,"Spring",1.19033169817029,"Langvatnet ved Glasstunes","Lake, pond, pool, reservoir",4,"Water column, pelagic zone",4,"NO","NR",67.1506200011169,15.9902199996095,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"179",41118,"Vm_ANNE","Aquatic","Marine/Salt Water","01.01-51334",2009-09-27,"Sediment","Not relevant","Not relevant","Not relevant","NGI-rapport: 20081432-00-3-R","Point",7.5,"m","NGI-rapport: 20081432-00-3-R","NS-EN ISO 5667-19A",1,"No information/not reported","Total",1,"Not relevant",1,"Not relevant","NS-EN ISO 11885","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,76,"mg/kg dw",1,"mg/kg t.v.",0,"mg/kg t.v.",1,"NGI, DNV","UNKNOWN","2025-02-26",NA,2009,9,"Fall",1.88081359228079,"Indre Drammensfjord, Tangen 22","Coastal, fjord",6,"Water column, pelagic zone",4,"NO","NR",59.730920841476,10.248794734318,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"180",94491,"Vm_ANNE","Aquatic","Freshwater","022-97969",2019-08-08,"Fresh water","Not relevant","Not relevant","Not relevant","EKSTERN_EF -  - Filtrert","Point",0,"m","EKSTERN_EF -  - Filtrert","NS-ISO 5667-6:2014-1",1,"Filtrert","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,0.65,NA,0.05,"µg/l",NA,"µg/l",1,"NIVA","UNKNOWN","2025-02-26",NA,2019,8,"Summer",-0.187086643357144,"Bekk fra Hellerlona nederst","River, stream, canal",3,"Water column, pelagic zone",4,"NO","NR",58.0669350296603,7.56617055874083,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"181",40151,"Vm_ANNE","Aquatic","Freshwater","081-50422",2003-04-07,"Fresh water","Not relevant","Not relevant","Not relevant","Fra VannInfo. Stasjonsnummer/navn 1, plassering Utløp","Point",NA,"m","Fra VannInfo. Stasjonsnummer/navn 1, plassering Utløp","UKJENT",1,"No information/not reported","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,0.51,NA,NA,"µg/l",NA,"µg/l",1,"FMVA","UNKNOWN","2025-02-26","LOD/LOQ Missing",2003,4,"Spring",-0.292429823902064,"Sandbotnvatnet, utloep","Lake, pond, pool, reservoir",4,"Water column, pelagic zone",4,"NO","NR",61.1977752546951,4.97305181203375,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"182",21231,"Vm_ANNE","Aquatic","Freshwater","002-44537",1995-12-02,"Fresh water","Not relevant","Not relevant","Not relevant",NA,"Point",0,"m",NA,"UKJENT",1,"No information/not reported","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,0.02,NA,NA,"µg/l",NA,"µg/l",1,"NIVA","UNKNOWN","2025-02-26","LOD/LOQ Missing",1995,12,"Winter",-1.69897000433602,"Kvernbekken ved E6 (St.C)","River, stream, canal",3,"Water column, pelagic zone",4,"NO","NR",62.2228634181557,9.55132954495619,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"183",31732,"Vm_ANNE","Aquatic","Freshwater","121-44807",1987-05-18,"Fresh water","Not relevant","Not relevant","Not relevant",NA,"Point",NA,"m",NA,"UKJENT",1,"No information/not reported","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,1430,NA,NA,"µg/l",NA,"µg/l",1,"NIVA","UNKNOWN","2025-02-26","LOD/LOQ Missing",1987,5,"Spring",3.15533603746506,"Bjoernlivatnet, utloep","River, stream, canal",3,"Water column, pelagic zone",4,"NO","NR",63.129614170273,9.68855455016865,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"184",5749,"Vm_ANNE","Aquatic","Freshwater","121-38517",1990-03-19,"Fresh water","Not relevant","Not relevant","Not relevant","Not relevant","Point",NA,"m","Not relevant","NS-ISO 5667-6:2014-1",1,"UF","Total",1,"Not relevant",1,"Not relevant","NS-EN ISO 17294-2","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,19,NA,NA,"µg/l",NA,"µg/l",1,"NIVA","UNKNOWN","2025-02-26","LOD/LOQ Missing",1990,3,"Spring",1.27875360095283,"Orkla ved Vormstad","River, stream, canal",3,"Water column, pelagic zone",4,"NO","NR",63.2005890634069,9.7719430231509,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"185",96613,"Vm_ANNE","Aquatic","Marine/Salt Water","02.61-99937",2018-08-10,"Sediment","Not relevant","Not relevant","Not relevant","prøve tatt av dykker","Point",2.5,"m","prøve tatt av dykker","UKJENT",1,"4","Total",1,"Not relevant",1,"Not relevant","NS-EN ISO 17294-2:2016","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,27,"mg/kg dw",0.5,"mg/kg t.v.",NA,"mg/kg t.v.",1,"COWI AS","UNKNOWN","2025-02-26",NA,2018,8,"Summer",1.43136376415899,"Puddefjorden 2Ab-8","Coastal, fjord",6,"Water column, pelagic zone",4,"NO","NR",60.3816539159966,5.3251964488667,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"186",43326,"Vm_ANNE","Aquatic","Freshwater","008-53432",2015-11-02,"Sediment","Not relevant","Not relevant","Not relevant","Steinstj topp","Point",2.5,"m","Steinstj topp","NS-ISO 5667-12C",1,"439-2015-11250137","Total",1,"Not relevant",1,"Not relevant","NS-EN ISO 11885:2009","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,140,"mg/kg dw",NA,"mg/kg t.v.",NA,"mg/kg t.v.",1,"COWI AS","UNKNOWN","2025-02-26","LOD/LOQ Missing",2015,11,"Fall",2.14612803567824,"Steinstjernet","Lake, pond, pool, reservoir",4,"Water column, pelagic zone",4,"NO","NR",59.9364392477636,10.5322703584936,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"187",65855,"Vm_ANNE","Aquatic","Freshwater","015-81467",2014-10-22,"Fresh water","Not relevant","Not relevant","Not relevant","Resipientovervåking ifb med bygging av E134 Damåsen-Saggrenda","Point",NA,"m","Resipientovervåking ifb med bygging av E134 Damåsen-Saggrenda","NS-ISO 5667-6A",1,"No information/not reported","Total",1,"Not relevant",1,"Not relevant","NS-EN ISO 17294-2","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,0.92,NA,NA,"µg/l",NA,"µg/l",1,"Rambøll","UNKNOWN","2025-02-26","LOD/LOQ Missing",2014,10,"Fall",-0.0362121726544447,"Numedalslaagen (st. 5D)","River, stream, canal",3,"Water column, pelagic zone",4,"NO","NR",59.6424165009409,9.64763569004272,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"188",55245,"Vm_ANNE","Biota","Biota/Aquatic","03.02-62892",2013-08-16,"Biota","Cancer pagurus","Not relevant","Soft Body Part","Analysemetode (ALS): M-4: EPA –metoder (modifierade) 200.7 (ICP-AES ) och 200.8 (ICP-SFMS)","Point",NA,"m","Analysemetode (ALS): M-4: EPA –metoder (modifierade) 200.7 (ICP-AES ) och 200.8 (ICP-SFMS)","UKJENT",1,"17","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,110,"mg/kg ww",NA,"mg/kg v.v.",NA,"mg/kg v.v.",1,"Akvaplan-niva AS","UNKNOWN","2025-02-26","LOD/LOQ Missing",2013,8,"Summer",2.04139268515822,"Aukrasanden, St. 5","Coastal, fjord",6,"Water column, pelagic zone",4,"NO","NR",62.7919170009199,6.92616700303567,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"189",113364,"Vm_ANNE","Biota","Biota/Aquatic","03.02-112125",2022-03-03,"Biota","Littorina littorea","Not relevant","Soft Body Part",NA,"Point",1,"m",NA,"UKJENT",1,"Strandsnegl","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,18,"mg/kg ww",NA,"mg/kg v.v.",NA,"mg/kg v.v.",1,"Multiconsult Norge AS","UNKNOWN","2025-02-26","LOD/LOQ Missing",2022,3,"Spring",1.25527250510331,"Strandsnegl","Coastal, fjord",6,"Water column, pelagic zone",4,"NO","NR",62.5881096032596,6.91777823977421,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"190",54138,"Vm_ANNE","Biota","Biota/Aquatic","03.01-62768",2018-01-29,"Biota","Gadus morhua","Not relevant","Liver","EKSTERN_EF -","Point",NA,"m","EKSTERN_EF -","UKJENT",1,"241993","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,9.8,"mg/kg ww",0.02,"mg/kg v.v.",NA,"mg/kg v.v.",1,"NIVA","UNKNOWN","2025-02-26",NA,2018,1,"Winter",0.991226075692495,"Aalesund, omraade ved Hundsvaer","Coastal, fjord",6,"Water column, pelagic zone",4,"NO","NR",62.4627900010094,6.20344000492375,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"191",69397,"Vm_ANNE","Aquatic","Freshwater","196-83051",2015-07-15,"Fresh water","Not relevant","Not relevant","Not relevant",NA,"Point",NA,"m",NA,"NS-ISO 5667-6A",1,"Prøve/analyse 2 av 3","Total",1,"Not relevant",1,"Not relevant","NS-EN ISO 17294-2","Stressor","External","Concentration","Kobber","CAS_7440-50-8","<",0.5,NA,NA,"µg/l",NA,"µg/l",1,"Golder Associates AS","UNKNOWN","2025-02-26","LOD/LOQ Missing",2015,7,"Summer",-0.301029995663981,"Tverrelva (SETE_28)","River, stream, canal",3,"Water column, pelagic zone",4,"NO","NR",68.8064816938462,18.4666869534996,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"192",43680,"Vm_ANNE","Aquatic","Freshwater","012-54103",2001-08-14,"Fresh water","Not relevant","Not relevant","Not relevant","Fra Vanninfo. Åpent vann.","Point",NA,"m","Fra Vanninfo. Åpent vann.","NS-ISO 5667-4A",1,"No information/not reported","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,0.28,NA,NA,"µg/l",NA,"µg/l",1,"NINA","UNKNOWN","2025-02-26","LOD/LOQ Missing",2001,8,"Summer",-0.552841968657781,"Nordre Vaelsvatnet, utloep","Lake, pond, pool, reservoir",4,"Water column, pelagic zone",4,"NO","NR",60.3036366070175,10.2737301651021,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"193",89093,"Vm_ANNE","Aquatic","Freshwater","024-95186",2024-11-14,"Fresh water","Not relevant","Not relevant","Not relevant","Not relevant","Point",0.1,"m","Not relevant","UKJENT",1,"434-2024-1115-003","Total",1,"Not relevant",1,"Not relevant","NS-EN ISO 17294-2:2016","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,0.27,NA,NA,"µg/l",NA,"µg/l",1,"Eurofins Environment Testing Norway (Kr.sand)","UNKNOWN","2025-02-26","LOD/LOQ Missing",2024,11,"Fall",-0.568636235841013,"Herdalsbekken","River, stream, canal",3,"Water column, pelagic zone",4,"NO","NR",58.1562594010595,7.13179539468403,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"194",31691,"Vm_ANNE","Aquatic","Freshwater","121-44807",1983-11-21,"Fresh water","Not relevant","Not relevant","Not relevant",NA,"Point",NA,"m",NA,"UKJENT",1,"No information/not reported","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,4210,NA,NA,"µg/l",NA,"µg/l",1,"NIVA","UNKNOWN","2025-02-26","LOD/LOQ Missing",1983,11,"Fall",3.62428209583567,"Bjoernlivatnet, utloep","River, stream, canal",3,"Water column, pelagic zone",4,"NO","NR",63.129614170273,9.68855455016865,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"195",48978,"Vm_ANNE","Aquatic","Marine/Salt Water","03.63-59119",2012-10-11,"Sediment","Not relevant","Not relevant","Not relevant","Analysemetode: EPA metoder 200.7 (ICP-AES) og 200.8 (ICP-QMS/SFMS) (modifisert)","Point",1.5,"m","Analysemetode: EPA metoder 200.7 (ICP-AES) og 200.8 (ICP-QMS/SFMS) (modifisert)","NS-EN ISO 5667-19C",1,"No information/not reported","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,10.2,"mg/kg dw",0,"mg/kg t.v.",0.3,"mg/kg t.v.",1,"Akvaplan-niva AS","UNKNOWN","2025-02-26",NA,2012,10,"Fall",1.00860017176192,"Salten, Saltfjorden 10:5","Coastal, fjord",6,"Water column, pelagic zone",4,"NO","NR",67.2244000012021,14.2130600004355,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"196",90241,"Vm_ANNE","Aquatic","Freshwater","008-96039",2021-07-05,"Fresh water","Not relevant","Not relevant","Not relevant","Kartlegging tungmetallforurensning","Point",NA,"m","Kartlegging tungmetallforurensning","UKJENT",1,"Filtrert","Total",1,"Not relevant",1,"Not relevant","NS-EN ISO 17294-2","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,0.26,NA,NA,"µg/l",NA,"µg/l",1,NA,"UNKNOWN","2025-02-26","LOD/LOQ Missing",2021,7,"Summer",-0.585026652029182,"Loevenskioldbanen - LB1","River, stream, canal",3,"Water column, pelagic zone",4,"NO","NR",59.9622797005524,10.5828676007049,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"197",89613,"Vm_ANNE","Aquatic","Marine/Salt Water","03.03-95605",2016-09-26,"Sediment","Not relevant","Not relevant","Not relevant","Not relevant","Point",NA,"m","Not relevant","UKJENT",1,"S1","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,2.2,"mg/kg dw",NA,"mg/kg t.v.",NA,"mg/kg t.v.",1,"Rådgivende Biologer","UNKNOWN","2025-02-26","LOD/LOQ Missing",2016,9,"Fall",0.342422680822206,"Ramnfjorden - Stavneset (S1)","Coastal, fjord",6,"Water column, pelagic zone",4,"NO","NR",63.1136285893385,7.64852407989523,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"198",22700,"Vm_ANNE","Aquatic","Freshwater","307-44549",2000-10-07,"Fresh water","Not relevant","Not relevant","Not relevant",NA,"Point",0,"m",NA,"UKJENT",1,"No information/not reported","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,2.8,NA,NA,"µg/l",0.5,"µg/l",1,"NIVA","UNKNOWN","2025-02-26",NA,2000,10,"Fall",0.447158031342219,"Hudningselva ved veibru (St.8)","River, stream, canal",3,"Water column, pelagic zone",4,"NO","NR",64.8908300014742,13.6340399991187,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"199",39944,"Vm_ANNE","Aquatic","Marine/Salt Water","01.30-49815",2007-06-07,"Sediment","Not relevant","Not relevant","Not relevant","Multiconsult-rapport: 311030-01, Analysemetode: ICP-AES eller ICP-MS (ikke spesifisert)","Point",5,"m","Multiconsult-rapport: 311030-01, Analysemetode: ICP-AES eller ICP-MS (ikke spesifisert)","NS-EN ISO 5667-19C",1,"No information/not reported","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,25,"mg/kg dw",NA,"mg/kg t.v.",NA,"mg/kg t.v.",1,"Multiconsult AS","UNKNOWN","2025-02-26","LOD/LOQ Missing",2007,6,"Summer",1.39794000867204,"Kristiansandsfjorden, Pr. 16, Christianholm","Coastal, fjord",6,"Water column, pelagic zone",4,"NO","NR",58.1455876581517,8.00624791372512,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
"200",75836,"Vm_ANNE","Aquatic","Freshwater","052-87117",2017-10-31,"Fresh water","Not relevant","Not relevant","Not relevant","NS EN ISO 17294-2 - Filtrert","Point",NA,"m","NS EN ISO 17294-2 - Filtrert","NS-ISO 5667-6:2014-1",1,"Filtrert","Total",1,"Not relevant",1,"Not relevant","UKJENT","Stressor","External","Concentration","Kobber","CAS_7440-50-8",NA,1.3,NA,NA,"µg/l",NA,"µg/l",1,"NIVA","UNKNOWN","2025-02-26","LOD/LOQ Missing",2017,10,"Fall",0.113943352306837,"Kvamskogen 7","River, stream, canal",3,"Water column, pelagic zone",4,"NO","NR",60.3855603347014,6.0078448569763,"WGS 84","NR","NR","UNKNOWN","2025-02-26","Converted from UTM33N automatically by ConvertR"
